player_name,unique_id,age,overall_score,height,weight,preferred_foot,best_position,player_value,weekly_wage,crossing,finishing,heading_accuracy,short_passing,volley,dribbling,curves,free_kick_accuracy,long_pass,ball_control,acceleration,sprint_speed,agility,reaction,balance,shot_power,jumping,stamina,strength,long_shot,aggression,interception,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,pace,shooting,passing,dribble,defense,physical
P. Vincenti,185165,32,59,"6'4""",168lbs,Right,RM,$136K,$2K,55,56,66,58,48,60,42,42,49,59,55,54,62,59,39,57,78,67,72,62,74,49,60,56,61,54,49,54,55,3 ★,2★,Medium,Medium,54,57,54,59,53,71
M. Wagner,250957,18,54,"6'2""",181lbs,Right,GK,$136K,$565,13,6,11,22,13,4,12,13,28,23,21,23,45,37,36,40,54,20,61,12,14,13,5,37,12,21,8,13,10,2 ★,1★,Medium,Medium,55,56,53,59,22,52
F. Szymczak,252494,17,53,"6'0""",168lbs,Left,ST,$136K,$565,31,51,48,49,52,56,45,32,39,49,72,71,67,46,66,55,59,62,49,47,38,18,45,47,58,44,18,15,14,3 ★,2★,Medium,Medium,71,51,42,55,20,51
C. Stan,248399,17,53,"5'8""",148lbs,Right,RM,$136K,$565,53,52,35,50,48,52,47,30,39,52,72,65,48,49,90,59,45,32,32,42,25,19,50,45,47,46,22,22,23,3 ★,3★,Medium,Medium,68,51,47,53,23,31
D. Rouyard,252241,19,55,"6'4""",194lbs,Right,GK,$136K,$1K,11,6,10,26,10,12,14,13,24,17,22,33,38,52,56,38,55,27,56,8,23,10,7,39,15,32,8,13,10,2 ★,1★,Medium,Medium,55,54,51,56,28,51
Choi Young Eun,245074,23,57,"6'2""",172lbs,Right,GK,$136K,$847.5,11,6,14,22,8,10,10,13,20,14,21,16,24,52,39,34,41,24,63,6,16,7,6,27,12,32,7,13,14,2 ★,1★,Medium,Medium,58,58,45,62,18,52
A. Sher,253010,16,53,"5'6""",121lbs,Right,CAM,$136K,$565,42,37,36,62,39,54,39,42,53,55,64,63,65,48,82,46,63,48,27,40,40,35,46,56,44,53,35,36,42,3 ★,2★,Medium,Medium,63,40,53,57,36,37
J. Greatorex,245587,19,54,"6'1""",176lbs,Right,GK,$136K,$734.5,14,6,11,19,8,13,14,12,25,18,27,23,25,47,50,40,58,19,51,7,19,11,7,23,15,31,5,11,14,3 ★,1★,Medium,Medium,55,54,53,55,25,53
G. Morris,19541,35,64,"6'0""",154lbs,Right,GK,$136K,$1K,20,15,14,29,12,14,13,15,30,30,32,34,56,55,55,47,67,30,63,17,30,17,14,41,29,56,13,22,24,3 ★,1★,Medium,Medium,67,59,62,66,33,64
�. Fara,247894,18,54,"6'2""",170lbs,Left,GK,$136K,$565,11,6,13,26,7,8,11,11,21,19,18,19,29,45,51,37,52,24,58,5,21,6,6,33,18,26,5,13,11,3 ★,1★,Medium,Medium,60,53,49,56,19,48
A. Linguet,248662,19,55,"5'11""",159lbs,Right,CB,$136K,$565,35,30,47,45,30,55,32,32,34,39,63,63,60,50,69,25,62,59,49,24,53,53,38,39,42,39,51,65,64,3 ★,2★,Medium,Medium,63,29,39,51,57,53
I. Șerban,247896,23,56,"5'10""",161lbs,Right,CDM,$136K,$2K,36,30,40,64,34,49,33,35,57,52,49,63,51,52,66,48,76,55,60,30,62,54,39,46,38,43,57,50,52,3 ★,2★,Medium,Medium,57,35,51,51,52,60
D. Ramírez,255064,24,56,"5'9""",159lbs,Right,CAM,$136K,$565,46,55,48,59,35,59,39,36,59,57,61,63,51,53,73,47,55,64,50,60,49,60,46,44,37,41,33,35,42,3 ★,2★,Medium,High,62,52,51,58,41,54
G. Barone,255320,20,55,"5'7""",143lbs,Right,CAM,$136K,$621.5,48,42,48,63,40,60,48,39,67,61,60,69,63,56,83,52,50,40,40,37,44,24,49,55,44,57,37,33,43,3 ★,2★,Medium,Medium,65,43,57,62,35,41
M. Wasilewski,148569,39,68,"6'1""",194lbs,Right,CB,$136K,$2K,58,47,70,57,37,37,53,62,51,46,30,30,30,55,30,74,41,31,93,52,90,65,49,43,69,65,62,65,66,2 ★,2★,Low,Medium,30,54,54,40,65,74
Bae Seung Jin,221786,31,59,"6'0""",165lbs,Right,CB,$136K,$1K,21,24,58,53,23,56,29,27,61,57,66,66,63,53,63,29,72,66,67,37,40,60,30,60,39,47,58,65,62,3 ★,2★,Medium,Medium,66,29,47,57,61,62
J. Doona,232285,21,56,"5'10""",141lbs,Right,CAM,$136K,$565,52,50,45,53,41,56,53,50,51,55,72,68,72,49,64,51,52,57,52,52,57,43,52,53,53,53,20,49,48,3 ★,2★,Medium,Medium,70,50,52,57,39,54
M. Al Haeti,245088,23,57,"6'2""",165lbs,Right,GK,$136K,$3K,14,6,14,26,8,13,15,11,25,13,39,38,33,47,44,41,57,29,64,8,26,9,8,35,13,27,9,12,10,3 ★,1★,Medium,Medium,57,57,55,59,38,54
N. Al Qahtani,254305,19,53,"5'7""",137lbs,Left,LB,$136K,$2K,51,17,43,50,15,50,26,30,44,47,69,67,55,50,80,24,62,55,46,22,50,51,49,41,38,37,48,52,51,3 ★,2★,Medium,Medium,68,22,45,51,50,50
G. Pozos,244578,26,58,"5'11""",168lbs,Right,GK,$136K,$4K,11,7,13,15,8,8,13,12,24,17,43,36,42,40,49,44,58,16,70,6,19,6,6,46,13,38,20,11,14,3 ★,1★,Medium,Medium,62,58,59,59,39,58
R. Ishida,255843,17,54,"5'9""",159lbs,Right,RB,$136K,$565,51,32,42,52,28,54,31,34,46,52,76,74,73,38,72,43,75,59,68,35,60,48,38,43,35,42,46,55,53,3 ★,2★,Medium,Medium,75,35,47,55,49,65
G. McMahon,237157,19,54,"6'3""",190lbs,Right,GK,$136K,$2K,12,9,13,20,9,11,10,13,28,12,33,37,27,45,48,40,59,23,60,7,16,10,8,24,17,24,14,13,11,2 ★,1★,Medium,Medium,55,54,53,54,35,53
A. Tjærandsen-Skau,246119,18,53,"5'9""",154lbs,Right,CAM,$136K,$565,43,38,50,60,38,52,43,40,56,55,64,65,67,49,76,59,65,60,50,42,48,43,44,45,42,45,45,45,45,3 ★,2★,Medium,Medium,65,44,51,55,45,53
R. Lora,247399,21,55,"5'11""",165lbs,Right,CDM,$136K,$565,41,30,52,59,34,51,40,32,54,54,58,61,57,57,66,52,67,54,62,33,56,54,58,49,38,55,52,50,51,2 ★,2★,Medium,Medium,60,37,50,54,52,59
A. Chukwu,252777,18,53,"6'3""",174lbs,Right,ST,$136K,$1K,28,52,50,44,42,49,33,28,24,51,69,73,53,46,52,49,66,66,73,41,47,17,51,42,53,50,19,21,16,3 ★,2★,Medium,Low,71,49,36,50,22,66
D. Mitsui,255849,18,54,"6'2""",176lbs,Right,GK,$136K,$565,11,8,12,18,9,10,12,13,30,11,19,28,28,49,36,37,52,29,70,7,22,13,5,35,12,39,10,15,13,3 ★,1★,Medium,Medium,59,54,49,58,24,42
R. Birjukov,244074,20,55,"6'2""",157lbs,Right,GK,$136K,$565,13,8,15,23,7,16,13,12,20,24,31,21,23,52,35,39,60,25,56,8,20,11,7,39,10,30,16,11,13,3 ★,1★,Medium,Medium,54,49,52,58,26,55
Ji Xiaoxuan,224619,26,57,"5'10""",161lbs,Right,CAM,$136K,$1K,46,50,32,58,48,58,51,47,48,58,66,71,72,53,78,58,58,41,43,37,42,22,54,57,45,61,32,27,32,3 ★,3★,Medium,Medium,69,49,53,60,29,43
T. Ibrahimagić,256109,18,54,"5'9""",154lbs,Right,CAM,$136K,$904,45,44,36,64,44,52,45,39,57,51,67,69,64,49,73,45,59,53,50,40,43,43,50,51,43,56,37,49,41,3 ★,2★,Medium,Medium,68,44,54,54,42,50
J. Skahan,256110,21,55,"5'10""",165lbs,Right,CAM,$136K,$1K,47,39,51,64,37,54,48,35,59,58,68,65,64,51,67,53,63,47,55,38,44,32,49,54,47,55,39,48,44,2 ★,2★,High,Medium,66,42,56,57,42,51
S. Pollock,246129,18,53,"5'10""",146lbs,Right,RM,$136K,$1K,50,46,45,57,52,55,51,51,56,53,67,64,67,49,60,39,55,49,50,46,51,42,47,51,42,50,44,44,43,3 ★,3★,Medium,High,65,45,54,56,44,50
S. Gefvert,256369,22,55,"5'9""",159lbs,Right,RM,$136K,$791,52,35,40,52,41,52,44,37,49,53,73,74,66,46,68,46,61,66,57,37,46,37,52,46,40,46,36,37,36,3 ★,2★,Medium,Medium,74,39,49,54,37,57
R. Donelon,223091,23,57,"5'7""",157lbs,Left,LWB,$136K,$565,58,22,42,56,19,57,59,66,54,55,63,66,68,45,79,45,66,74,56,50,49,52,58,52,35,57,55,53,56,2 ★,2★,High,Medium,65,35,56,58,53,60
A. Bruus,241269,20,54,"6'0""",152lbs,Right,CAM,$136K,$3K,25,53,43,45,47,58,46,37,38,57,67,63,63,51,63,55,59,55,59,47,39,14,51,57,55,47,22,19,12,3 ★,2★,Medium,Medium,65,52,42,58,21,54
Yang Shiyuan,224631,25,57,"5'8""",150lbs,Right,CDM,$136K,$3K,50,30,53,49,29,54,43,43,43,54,75,72,73,55,62,34,55,67,59,31,61,62,53,47,36,53,61,58,58,3 ★,2★,Low,High,73,32,47,56,59,61
S. Old,174199,33,61,"6'3""",187lbs,Right,CB,$136K,$2K,32,16,61,50,37,46,34,29,39,51,48,54,49,58,51,32,67,64,75,15,47,65,17,52,35,60,63,57,53,3 ★,2★,Low,Medium,51,21,43,49,60,66
D. Pawłowski,239735,20,55,"6'2""",157lbs,Right,RM,$136K,$791,54,53,41,54,46,55,52,38,55,53,67,69,66,52,64,55,62,57,54,37,34,52,53,54,51,52,51,54,52,2 ★,2★,Medium,Medium,68,50,53,56,51,51
M. Mitchell-Nelson,243319,18,55,"6'2""",161lbs,Right,CB,$136K,$565,22,16,51,38,24,35,23,20,32,40,60,62,48,43,55,37,67,65,73,18,50,52,22,28,39,42,55,54,53,2 ★,2★,Medium,Medium,61,22,30,39,54,66
R. Tsouka,227704,24,57,"5'11""",163lbs,Right,RB,$136K,$565,51,29,42,54,25,55,52,35,53,50,68,67,60,55,65,28,58,61,70,27,48,51,47,40,33,42,60,58,56,2 ★,2★,Medium,Medium,67,29,49,55,55,63
J. Senior,251006,20,55,"5'11""",154lbs,Right,RB,$136K,$4K,53,31,53,43,32,52,38,42,33,51,67,64,57,54,69,35,60,55,48,30,56,52,49,38,48,42,53,55,55,2 ★,2★,Medium,Medium,65,33,42,53,54,52
A. Hellum,230785,21,55,"5'9""",154lbs,Right,ST,$136K,$734.5,30,62,50,52,33,46,43,32,45,51,59,60,56,47,63,59,56,50,52,51,28,15,54,49,52,46,19,24,19,3 ★,2★,Medium,Medium,60,57,45,49,23,47
J. Olufsen,242305,23,56,"6'0""",165lbs,Left,LM,$136K,$791,59,55,46,45,52,58,56,37,40,57,71,73,69,37,75,56,47,67,44,44,42,23,54,54,56,56,28,28,22,3 ★,2★,Medium,Low,72,53,49,59,28,50
D. Ochoa,247428,18,54,"6'2""",176lbs,Right,GK,$136K,$565,7,5,11,21,4,6,8,8,20,10,28,25,33,41,38,40,49,22,54,6,20,9,7,26,14,31,8,9,10,2 ★,1★,Medium,Medium,56,52,53,55,26,53
D. Navarro,253573,26,57,"5'10""",146lbs,Right,CAM,$136K,$565,42,47,43,50,45,54,36,35,51,60,80,75,74,68,64,31,76,76,77,48,49,52,45,67,46,62,47,35,30,3 ★,2★,High,Medium,77,44,51,59,42,71
H. Al Raheb,197511,35,61,"5'6""",139lbs,Right,ST,$136K,$5K,40,60,62,52,55,54,37,45,31,55,60,61,68,60,73,57,70,32,65,55,45,35,68,41,50,62,20,16,23,3 ★,2★,Medium,Low,61,58,43,57,26,53
S. Joss,228999,24,57,"5'10""",150lbs,Right,LB,$136K,$2K,58,25,48,36,28,54,34,31,33,52,77,76,61,49,75,29,60,70,58,24,50,53,46,36,40,58,45,58,58,4 ★,2★,Medium,Medium,76,28,40,55,52,60
P. Doyle,234375,21,54,"5'10""",161lbs,Left,LM,$136K,$565,51,26,46,60,40,58,55,38,55,59,59,51,69,51,69,52,64,62,53,30,52,40,46,54,41,63,30,45,45,3 ★,2★,Medium,Medium,55,34,55,60,40,56
M. Timlin,217992,24,56,"5'9""",141lbs,Left,CAM,$136K,$565,58,53,47,56,57,57,55,56,55,58,74,66,73,54,67,56,48,55,50,58,51,48,56,55,51,54,52,49,48,4 ★,3★,High,Medium,70,55,56,59,49,51
F. Tavares,251272,18,53,"5'11""",154lbs,Right,RM,$136K,$565,37,50,44,50,47,57,49,34,40,50,80,80,63,55,69,50,55,59,50,47,30,19,47,46,56,48,20,19,20,2 ★,2★,Medium,Medium,80,49,44,56,22,49
M. Winter,252298,18,56,"5'9""",154lbs,Right,CDM,$136K,$3K,41,40,58,62,35,59,40,45,58,60,55,50,52,55,68,55,60,50,48,35,59,56,35,50,45,48,52,61,60,3 ★,2★,Medium,Medium,52,42,53,59,57,51
J. Simmons,248460,17,53,"5'10""",150lbs,Right,CAM,$136K,$565,37,44,36,55,33,54,42,32,47,56,64,64,59,52,65,45,49,32,42,38,41,24,45,50,42,51,36,49,48,3 ★,2★,Medium,Medium,64,42,47,56,39,40
M. Warburton,248716,27,57,"5'9""",157lbs,Right,CAM,$136K,$4K,46,55,32,56,49,55,48,56,45,52,73,68,71,58,66,48,56,60,51,50,44,40,60,54,50,54,34,35,32,4 ★,3★,High,Medium,70,52,52,56,35,52
D. Youfeigane,252046,19,54,"6'2""",185lbs,Right,GK,$136K,$565,12,6,14,27,5,7,11,10,16,15,20,15,30,41,27,35,36,22,59,7,25,14,6,19,15,37,6,12,10,2 ★,1★,Medium,Medium,54,54,47,56,17,54
Ha Sung Min,200593,32,59,"6'0""",172lbs,Right,CB,$136K,$1K,55,45,53,62,45,49,56,50,58,61,66,66,92,63,56,62,83,65,82,42,52,61,57,52,58,60,57,57,55,2 ★,2★,Medium,Medium,66,49,57,58,57,72
A. Balaruban,255378,17,53,"5'8""",159lbs,Left,LB,$136K,$565,41,25,41,30,29,49,29,29,28,35,68,63,50,56,73,27,63,64,41,27,47,55,43,37,41,37,53,57,56,3 ★,2★,Medium,Medium,65,28,33,46,54,49
A. Bærtelsen,243347,19,53,"6'2""",172lbs,Right,CB,$136K,$1K,21,21,50,46,25,26,26,25,40,45,62,63,57,50,64,36,73,32,64,19,50,49,27,33,29,40,50,53,49,3 ★,2★,Medium,Medium,63,25,35,38,51,54
J. Espinoza,256148,18,56,"5'7""",139lbs,Right,CB,$136K,$565,42,32,45,55,30,47,33,38,44,55,55,60,55,53,60,42,55,60,55,31,55,55,38,55,37,41,60,60,56,3 ★,2★,Medium,High,58,34,49,51,57,56
D. Niwa,232598,33,61,"5'11""",163lbs,Right,CB,$136K,$2K,48,30,65,63,31,35,30,32,29,66,35,38,41,59,56,38,40,41,64,33,62,61,47,25,28,47,57,58,60,3 ★,2★,Medium,Medium,37,33,44,47,59,57
Qi Yuxi,243095,18,54,"6'2""",165lbs,Right,GK,$136K,$565,12,9,13,16,6,14,11,13,21,13,21,17,28,57,35,39,40,24,50,5,22,14,5,23,17,55,23,11,13,2 ★,1★,Medium,Medium,59,50,52,53,19,46
Nie Aoshuang,247192,24,56,"5'11""",154lbs,Right,CAM,$136K,$2K,45,34,49,61,44,54,45,48,57,59,65,66,65,53,56,41,60,55,56,36,55,52,57,54,41,51,45,47,54,3 ★,2★,Medium,Medium,66,38,54,57,48,56
H. Al Ruwaili,228250,24,57,"5'7""",137lbs,Right,RB,$136K,$3K,51,22,50,58,30,40,21,40,44,55,73,68,61,51,67,39,65,60,65,20,51,51,46,37,37,51,50,63,54,3 ★,2★,Medium,Medium,70,27,48,49,55,61
Liu Heng,241310,23,57,"5'11""",163lbs,Right,CB,$136K,$2K,27,20,43,47,26,26,24,26,30,47,67,65,57,43,70,36,72,67,67,21,65,46,27,32,39,44,57,62,60,2 ★,2★,Medium,High,66,25,35,38,55,67
N. DePuy,237215,24,57,"6'5""",203lbs,Right,CB,$136K,$1K,34,53,63,50,48,45,46,34,48,55,34,41,33,48,34,65,36,52,81,45,69,53,55,37,49,45,45,56,51,2 ★,2★,Medium,Medium,38,53,43,46,52,69
Jeon Jong Hyeok,247712,23,57,"6'1""",176lbs,Right,GK,$136K,$791,13,6,13,22,5,6,12,11,20,15,28,17,35,42,31,41,51,30,60,5,21,9,4,30,18,22,10,14,12,3 ★,1★,Medium,Medium,60,55,55,60,22,57
N. Bishop,182944,37,63,"6'1""",179lbs,Right,CDM,$136K,$4K,44,55,62,63,51,56,50,51,62,62,62,58,63,65,68,57,78,76,72,56,80,65,56,58,47,71,64,66,64,3 ★,2★,Medium,High,60,55,57,60,65,75
O. Dillon,254880,20,56,"6'3""",179lbs,Right,CB,$136K,$565,23,23,60,40,22,28,20,20,31,37,52,58,45,40,56,34,71,60,67,21,54,51,23,32,37,39,48,62,58,1 ★,2★,Medium,High,55,25,32,34,55,63
H. Constant,247202,19,55,"6'0""",154lbs,Right,GK,$136K,$565,11,9,13,24,6,9,13,13,29,20,29,30,25,49,50,39,60,22,41,8,20,7,7,37,11,24,8,13,14,2 ★,1★,Medium,Medium,53,63,52,52,30,49
G. Ricci,226467,22,57,"5'11""",165lbs,Right,RB,$136K,$565,56,26,48,29,29,52,32,30,25,54,62,63,56,51,66,30,63,59,60,29,53,46,51,45,37,50,54,66,67,3 ★,2★,Low,Medium,63,29,37,54,57,59
J. Arias,253859,20,57,"5'10""",146lbs,Left,LB,$136K,$565,44,33,57,54,36,31,33,31,32,57,76,62,62,51,56,37,48,63,64,38,47,59,53,57,38,66,52,58,53,2 ★,2★,Low,Medium,68,36,47,44,56,60
D. Williams,246693,19,54,"5'9""",128lbs,Right,ST,$136K,$565,30,57,52,50,50,56,42,34,42,55,67,68,68,45,70,54,40,60,44,51,45,15,48,53,52,50,10,15,10,3 ★,2★,Medium,Low,68,54,44,57,17,48
M. Faal,255912,22,55,"6'5""",179lbs,Right,ST,$136K,$1K,40,56,55,44,48,49,39,37,38,47,71,73,61,53,42,50,60,50,65,52,44,17,52,47,59,49,19,18,10,3 ★,2★,High,Medium,72,54,42,49,21,57
T. Niga,247977,21,57,"6'2""",181lbs,Right,GK,$136K,$1K,13,17,14,17,19,18,14,13,20,15,28,26,33,54,35,42,48,27,44,16,19,13,18,39,19,33,16,13,12,2 ★,1★,Medium,Medium,56,55,56,59,27,53
K. Ibrahim,251305,19,54,"6'2""",190lbs,Right,GK,$136K,$791,13,5,10,27,7,9,10,11,21,19,30,23,26,42,36,38,46,24,66,5,24,14,7,33,13,21,9,13,12,3 ★,1★,Medium,Medium,57,49,51,60,26,52
C. King-Harmes,252585,17,53,"5'9""",134lbs,Right,RM,$136K,$565,51,49,32,49,35,55,43,30,39,53,69,71,64,34,68,50,46,64,49,45,32,17,45,43,49,47,22,29,27,3 ★,2★,High,High,70,48,45,55,25,49
T. Wood,245162,20,54,"6'2""",165lbs,Right,ST,$136K,$1K,42,50,64,52,48,44,36,30,47,48,57,59,54,48,64,52,74,57,68,41,62,26,54,53,48,48,20,22,18,3 ★,2★,Medium,Medium,58,49,48,47,26,64
J. Gibson,240813,21,55,"5'10""",176lbs,Right,CAM,$136K,$2K,47,55,37,48,37,60,43,34,36,59,75,75,70,48,67,75,42,35,43,64,32,16,47,53,54,44,20,27,26,3 ★,3★,Medium,Medium,75,59,46,60,24,39
N. Girmai Netabay,254637,24,56,"5'8""",150lbs,Right,CAM,$136K,$847.5,41,41,42,62,37,54,42,35,56,58,66,66,61,51,80,51,59,64,49,43,53,41,52,59,37,46,42,45,44,3 ★,2★,Medium,Medium,66,44,54,57,43,54
K. de Boer,240305,19,53,"5'10""",143lbs,Right,CDM,$136K,$2K,39,30,47,60,33,49,46,50,52,55,59,62,57,52,69,64,55,61,41,42,61,49,30,50,45,48,42,48,53,3 ★,2★,Medium,Medium,61,40,51,53,47,51
M. Fredriksen,209330,25,57,"5'7""",143lbs,Right,RM,$136K,$904,58,38,37,45,50,71,41,38,36,69,69,51,76,53,91,61,82,49,33,41,29,18,51,49,53,43,35,24,23,2 ★,3★,Medium,Medium,59,45,47,71,27,39
M. Bassas,248242,20,55,"5'9""",165lbs,Right,CB,$136K,$4K,36,20,54,41,26,29,20,22,38,36,57,59,50,50,63,38,66,61,65,21,47,54,24,32,36,41,53,56,54,3 ★,2★,Medium,Medium,58,25,36,36,54,60
F. Cantillo,246964,21,55,"5'10""",150lbs,Right,CAM,$136K,$565,46,46,44,65,35,58,40,43,49,61,69,69,63,55,72,57,67,35,51,43,53,53,45,51,42,56,58,51,50,3 ★,2★,Medium,Medium,69,47,54,60,53,48
E. Jiménez,225973,34,62,"5'10""",185lbs,Right,CDM,$136K,$565,56,51,70,63,51,63,69,71,61,60,56,50,58,63,60,73,64,61,71,68,62,60,40,59,69,67,59,61,56,3 ★,3★,Low,Medium,53,59,61,61,61,66
C. van den Berg,252342,18,56,"6'1""",163lbs,Right,GK,$136K,$565,12,7,11,20,5,6,14,10,21,10,28,18,28,41,32,41,42,18,51,8,25,13,5,24,15,23,9,10,13,2 ★,1★,Medium,Medium,56,58,54,56,23,57
M. Watters,243639,20,54,"5'11""",176lbs,Right,ST,$136K,$2K,36,55,54,45,39,53,30,33,31,49,73,69,52,49,64,50,63,51,54,48,28,13,53,42,57,42,20,14,15,3 ★,3★,Medium,Medium,71,52,39,52,20,49
F. Niemann,251319,22,57,"6'2""",176lbs,Right,GK,$136K,$565,15,8,13,25,8,13,11,12,19,18,47,46,45,48,35,41,64,18,60,7,24,13,5,30,18,43,12,12,13,3 ★,1★,Medium,Medium,61,58,54,60,46,51
M. Suárez,243128,18,54,"6'2""",185lbs,Right,GK,$136K,$565,13,10,30,50,20,13,15,14,42,12,34,14,36,56,54,39,61,30,59,9,20,30,9,47,16,34,16,25,24,3 ★,1★,Medium,Medium,53,56,52,52,23,50
Seo Jin Su,251580,18,53,"6'0""",157lbs,Right,CAM,$136K,$565,26,53,41,50,43,61,47,31,44,50,68,64,58,50,63,53,57,54,50,50,25,18,53,51,60,45,14,17,12,3 ★,2★,High,Medium,66,52,43,57,18,46
O. Rodríguez,251837,22,57,"6'1""",176lbs,Right,GK,$136K,$565,10,8,12,19,7,6,13,13,20,10,32,35,39,47,41,39,66,20,52,5,26,10,5,31,10,30,5,14,12,2 ★,1★,Medium,Medium,58,59,52,63,34,52
P. Da Silva,140222,39,68,"5'11""",168lbs,Right,CB,$136K,$565,35,34,65,61,29,37,16,28,50,62,33,32,53,58,64,36,75,51,82,36,70,62,38,36,43,70,70,67,64,3 ★,2★,Low,High,32,35,45,49,66,72
Javi Pérez,244670,33,60,"5'11""",170lbs,Left,CM,$136K,$1K,49,45,62,61,43,58,52,59,60,60,57,54,54,58,58,67,66,61,70,59,68,53,60,62,57,55,58,59,56,3 ★,2★,Medium,Medium,55,53,58,58,58,67
E. Morillo,251839,24,56,"5'9""",165lbs,Right,ST,$136K,$565,33,53,53,43,46,54,39,30,35,48,80,77,68,56,75,54,67,57,69,52,26,16,52,48,61,50,12,16,17,3 ★,2★,Medium,Medium,78,53,40,55,19,57
L. Franco,254399,19,58,"6'1""",176lbs,Right,GK,$136K,$565,8,5,11,20,4,10,11,9,16,15,25,27,29,52,47,44,61,20,60,4,28,10,7,43,11,40,9,10,9,2 ★,1★,Medium,Medium,60,57,58,58,26,57
D. Castillo,256191,21,55,"6'0""",165lbs,Right,CDM,$136K,$565,38,26,44,55,34,49,32,39,46,59,63,60,57,50,78,43,63,73,63,33,61,56,37,44,42,35,43,45,60,3 ★,2★,Medium,Medium,61,33,46,54,48,65
O. Tejeda,186305,30,58,"5'9""",172lbs,Left,LM,$136K,$565,52,54,48,51,50,58,53,48,42,58,83,76,59,61,48,53,55,38,79,42,78,42,58,45,48,54,22,37,32,3 ★,2★,Medium,Medium,79,51,49,58,34,67
E. Valderrey,252098,33,60,"5'9""",165lbs,Right,CM,$136K,$565,38,37,45,65,25,50,34,31,61,61,61,61,54,62,75,42,64,65,71,39,56,55,52,60,43,42,42,60,55,3 ★,2★,Medium,High,61,39,55,56,52,66
A. Sarr,256453,18,53,"6'2""",183lbs,Right,ST,$136K,$678,34,53,53,42,39,49,38,36,34,44,70,75,74,52,51,56,46,65,57,49,49,16,46,45,40,43,14,19,15,3 ★,2★,Medium,Medium,73,51,39,50,20,57
E. Hatfout,254662,19,54,"6'4""",174lbs,Right,GK,$136K,$734.5,11,6,10,22,9,8,13,10,23,18,29,19,37,45,42,44,65,24,39,7,25,7,7,32,15,37,8,11,10,3 ★,1★,Medium,Medium,54,54,58,58,24,50
A. Rosell,253641,24,57,"5'9""",157lbs,Left,CDM,$136K,$565,59,35,49,61,35,52,37,45,60,57,59,48,59,64,66,39,77,62,68,38,58,63,72,43,41,48,58,49,48,2 ★,2★,Low,Low,53,39,55,56,54,65
G. Hornshaw,241610,19,54,"5'11""",159lbs,Right,CAM,$136K,$2K,45,41,38,57,48,53,37,38,54,61,66,64,75,46,73,50,41,51,48,48,66,51,42,50,39,45,44,52,51,3 ★,2★,Medium,Medium,65,45,51,58,48,52
C. Tanor,232396,21,54,"5'9""",154lbs,Right,CM,$136K,$11K,41,40,49,59,43,51,38,33,52,55,66,53,64,52,81,55,56,60,39,35,56,48,49,53,39,42,55,47,44,3 ★,2★,Medium,Medium,59,43,51,55,50,49
C. Mafoumbi,213967,25,58,"6'5""",176lbs,Right,GK,$136K,$1K,18,20,19,32,20,13,13,17,25,22,47,41,30,60,55,44,55,24,65,18,27,18,18,16,25,37,27,18,17,3 ★,1★,Medium,Medium,60,52,58,64,44,52
M. Habkoor,253391,18,53,"5'5""",130lbs,Right,RM,$136K,$1K,44,44,35,52,30,56,46,44,49,55,69,69,58,52,77,43,55,43,38,35,48,24,51,50,47,52,25,25,27,3 ★,2★,Medium,Medium,69,42,49,57,26,42
M. Dignam,246992,20,55,"5'11""",174lbs,Left,LB,$136K,$565,49,23,47,54,28,54,47,27,32,54,60,63,54,52,61,25,59,64,61,27,45,50,55,45,36,46,51,52,53,2 ★,2★,Medium,Medium,62,27,46,54,51,58
A. Moescu,253395,18,55,"6'2""",176lbs,Right,CB,$136K,$565,21,25,56,39,27,28,24,25,30,39,41,50,41,46,55,32,74,63,72,23,44,56,25,28,31,40,46,57,55,2 ★,2★,Medium,High,46,26,30,35,53,64
C. Paternina,256468,18,55,"5'7""",154lbs,Right,CAM,$136K,$565,25,60,37,48,43,60,44,28,33,55,77,71,72,53,72,54,50,59,54,45,33,17,49,61,61,46,13,14,11,3 ★,2★,Medium,Medium,74,54,43,60,16,51
J. Suárez,256469,20,56,"5'11""",165lbs,Right,CB,$136K,$565,23,16,60,50,26,33,22,22,47,37,62,56,41,42,65,44,70,64,66,15,55,49,23,28,39,48,44,64,60,3 ★,2★,Medium,Medium,59,23,37,37,54,64
J. van Stappershoef,251095,23,58,"6'6""",172lbs,Right,GK,$136K,$1K,13,5,14,25,9,9,11,14,20,13,32,31,21,47,26,42,37,21,35,8,20,7,7,34,14,21,9,13,10,2 ★,1★,Medium,Medium,59,55,56,62,31,57
J. Acasiete,254424,30,59,"5'7""",154lbs,Right,RB,$136K,$565,61,33,55,59,28,40,51,29,31,61,70,71,67,49,59,30,59,67,50,22,51,54,49,33,31,57,60,52,51,2 ★,2★,Medium,High,71,31,48,50,55,55
R. Sandberg,248283,18,54,"6'1""",154lbs,Right,GK,$136K,$565,11,6,11,18,5,14,14,12,20,17,32,18,30,31,47,41,63,25,46,8,21,10,7,29,11,28,9,13,10,2 ★,1★,Medium,Medium,58,58,55,55,24,53
N. Boushal,254685,19,53,"5'7""",150lbs,Right,RB,$136K,$2K,43,21,42,39,27,44,37,33,37,42,65,64,58,52,76,31,51,64,46,24,55,52,42,37,43,39,50,53,52,3 ★,2★,Medium,Medium,64,26,39,47,51,53
